"17,253251194","423,1306105281"
"16,0926338868","431,2035022076"
"15,023148237","440,8397474469"
"14,0997916524","452,2618376981"
"13,3409297703","465,4694033741"
"12,728395962","480,0156136348"
"12,3174861479","495,4521592915"
"12,1818618861","511,3303615685"
"12,3217221851","527,2030200386"
"12,7189004157","542,6233038616"
"13,3738940994","556,4732119694"
"14,3054668902","567,8579739205"
"15,4405542556","575,8846672088"
"16,6873280087","580,55513977"
"18,0085593536","582,9881318465"
"19,3303877239","584,0795226413"
"20,6522160942","585,170913436"
"21,9555793229","586,4862740315"
"23,2774076931","587,5776648263"
"24,5992360634","588,669055621"
"25,9024997878","590,2080164301"
"27,2241291497","591,7466076521"
"28,5456590073","593,5087990877"
"29,8297610605","596,836931193"
"31,0017787091","604,4156848798"
"30,5728017704","619,1817994828"
"29,4860450296","626,3588119593"
"28,1443584586","628,621793956"
"26,7852017882","628,8727436173"
"25,4445102594","628,8997234778"
"24,1219853595","629,3735341784"
"22,7994604596","629,847344879"
"21,4769355598","630,3211555796"
"20,1544106599","630,7949662802"
"18,8320847685","630,8215765535"
"17,4729280981","631,0725262147"
"16,1313410313","633,1119079978"
"14,953353129","638,9491671283"
"14,0487601987","649,4764869379"
"13,436524903","663,3518965577"
"13,0622468595","679,0113032538"
"12,8163292692","695,1153232672"
"12,6622398657","711,217495345"
"12,636709924","727,3170803128"
"12,7398389481","743,1904779572"
"12,9531617966","759,0616580787"
"13,2400466988","774,7077596382"
"13,6556900711","789,9040736604"
"14,2737534715","804,2019213698"
"14,9654784298","818,0510903034"
"15,4366167312","832,3518947097"
"15,3380222568","847,5585571716"
"15,0740375418","862,9921461313"
"14,9199481384","879,0943182091"
"14,9678807462","895,1924248285"
"15,2179348694","911,0628657758"
"15,688774658","926,034470823"
"16,3436688374","940,1079791445"
"17,1460851412","952,8369294872"
"18,0961230737","963,9977216375"
"19,1571508642","973,3674945561"
"20,3287704959","981,8406490973"
"22,7858852401","990,5115327532"
"22,7478604104","993,4190747045"
"22,924451984","1009,2909940003"
"22,8438251301","1025,3916877296"
"22,7263674973","1041,7167208467"
"22,8664268046","1057,1421788896"
"23,4851867346","1069,8748251036"
"24,5098812673","1078,3509363419"
"25,7379908703","1083,6925791311"
"27,040458561","1087,0203416492"
"28,3613913932","1090,1241343665"
"29,6640580923","1093,0046964574"
"30,9671228083","1094,9908576938"
"32,2889511785","1096,0822484885"
"33,6111775657","1096,2792384288"
"34,9334039529","1096,476228369"
"36,2556303401","1096,6732183093"
"37,5776577188","1097,3174086768"
"38,8995855933","1098,1851992579"
"40,2215134678","1099,0529898391"
"41,543739855","1099,2499797793"
"42,8661652507","1098,9997692923"
"44,1885906463","1098,7495588054"
"45,5110160419","1098,4993483184"
"46,8703717208","1097,8011982299"
"48,2297273996","1097,1030481414"
"49,458832045","1100,2086887944"
"50,3351089152","1112,0417599341"
"50,1323903744","1113,6110268879"
"48,8449051774","1117,8853020458"
"47,5756861136","1122,3828078302"
"47,8443048827","1137,8056787631"
"48,8142010159","1145,612098122"
"50,116867715","1148,4926602128"
"51,4755268642","1149,3597116197"
"52,8344845262","1149,5559623857"
"54,1567109134","1149,752952326"
"55,4790368048","1149,7263420526"
"56,8016612089","1149,0289311384"
"58,1245841256","1147,6607195833"
"59,4474075382","1146,5161082418"
"60,7700319423","1145,8186973276"
"62,0926563464","1145,1212864134"
"63,4151812462","1144,6474757128"
"64,7375071377","1144,6208654394"
"66,0598330291","1144,5942551661"
"67,381959912","1145,01484532"
"68,704086795","1145,4354354739"
"70,0264126864","1145,4088252005"
"71,3491365947","1144,4878140727"
"72,6719600073","1143,3432027312"
"73,9945844114","1142,645791817"
"75,3172088154","1141,9483809028"
"76,6396342111","1141,6981704158"
"77,9618605983","1141,895160356"
"79,2841864897","1141,8685500827"
"80,606910398","1140,9475389548"
"81,9298333148","1139,5793273998"
"83,2528557358","1137,9875156311"
"84,5755796441","1137,0665045032"
"85,8982040482","1136,369093589"
"87,2206294438","1136,118883102"
"88,5426568226","1136,7630734695"
"89,8641866802","1138,5252649051"
"91,2040821751","1140,2870867536"
"92,5623433075","1142,048539015"
"93,7721867774","1147,1669511777"
"94,5194066648","1160,1206104954"
"92,3499728567","1165,30702669"
"91,0452165688","1167,1220690852"
"89,7230896859","1166,7014789313"
"88,4197264572","1165,3861183358"
"87,0978980869","1164,2947275411"
"85,7759702124","1163,42693696"
"84,4542413464","1162,1119459516"
"83,1510771262","1160,3493849288"
"81,8291492517","1159,4815943477"
"80,5609252301","1161,7430979959"
"79,3461065488","1167,8046965142"
"78,149255488","1174,7603263"
"76,8982030532","1179,7046629245"
"75,5933472611","1181,7433055333"
"74,2708223612","1182,2171162339"
"72,9483969656","1182,4673267209"
"71,6258720657","1182,9411374215"
"70,3033471658","1183,4149481221"
"68,9809217702","1183,665158609"
"67,6582973661","1184,3625695233"
"66,335672962","1185,0599804375"
"65,0132475664","1185,3101909245"
"63,690921675","1185,3368011978"
"62,368794792","1184,9162110439"
"61,0465684048","1184,7192211037"
"59,7242425134","1184,745831377"
"58,401916622","1184,7724416504"
"57,0795907306","1184,7990519237"
"55,7572648392","1184,8256621971"
"54,4349389478","1184,8522724704"
"53,1126130563","1184,8788827438"
"51,7902871649","1184,9054930172"
"50,4678617693","1185,1557035041"
"49,1453368694","1185,6295142047"
"47,8227124653","1186,326925119"
"46,5001875655","1186,8007358196"
"45,1779611783","1186,6037458793"
"43,8558342953","1186,1831557254"
"42,5337074124","1185,7625655715"
"41,2115805294","1185,3419754176"
"39,8893541422","1185,1449854774"
"38,5668292424","1185,618796178"
"37,244105334","1186,5398073058"
"35,9214809299","1187,23721822"
"34,5988565258","1187,9346291342"
"33,2759336091","1189,3028406893"
"31,9708788085","1191,7886837254"
"30,6837916285","1195,1685580288"
"29,4143735562","1200,1132642404"
"28,2357886286","1207,2921246526"
"27,1665019872","1216,4811694647"
"26,1699813657","1227,2339374235"
"25,3197888179","1239,325349967"
"24,6891878849","1253,201129174"
"24,2782780708","1268,6376748307"
"24,0324599847","1284,5180946305"
"23,8967362187","1300,6198971212"
"23,9079375517","1316,7187429148"
"24,1212604001","1332,5899230363"
"24,5737345514","1347,5618976707"
"25,2288277393","1361,1882055649"
"26,0682738305","1373,2456160925"
"27,0549435335","1384,6292692822"
"27,9312204037","1396,4623404219"
"28,402756722","1409,8687439738"
"28,3959904345","1425,0735585"
"28,5175846003","1440,7229863436"
"28,7310069529","1456,3705662516"
"28,6691437533","1471,5764895392"
"28,258532452","1486,3422345551"
"27,7558939552","1501,5570279338"
"27,5469066481","1517,2131083458"
"27,7973587882","1532,1891484386"
"28,4526509845","1545,3682559055"
"29,365858138","1556,7533874437"
"30,4082217784","1566,7943305903"
"31,5244459853","1575,9393945338"
"32,6779984924","1583,7421180214"
"33,9056105743","1590,2017618787"
"35,151787302","1596,2138357217"
"36,2501433927","1604,2412681842"
"36,9604329969","1617,6428671034"
"36,9783011132","1618,7604985844"
"35,9636138628","1629,0664357031"
"34,803195564","1636,6921269555"
"33,6425782569","1644,765018635"
"32,6097243776","1654,6241249136"
"31,7411661924","1666,7159070443"
"31,0372022141","1680,3695643861"
"30,4797653179","1694,9146658854"
"30,0873206454","1710,1272417414"
"29,8782338341","1726,0069223669"
"29,834338255","1742,1068769219"
"29,9006365001","1758,2046139542"
"30,0220316574","1774,301242225"
"30,1986232311","1790,1731615208"
"30,4671424959","1805,8196326674"
"30,7908581771","1821,2413948389"
"31,0961087166","1836,8871268112"
"31,3646279814","1852,5335979577"
"31,5779508298","1868,4047780793"
"31,7545424035","1884,2766973751"
"31,9127683398","1900,148986258"
"32,0342630013","1916,0220143153"
"32,1556581586","1932,1186425861"
"32,3138840949","1947,990931469"
"32,508841306","1963,8624811777"
"32,7588954292","1979,732922125"
"33,1009767477","1995,1543147094"
"33,6638437317","2009,6768713938"
"34,4847251771","2022,1818519357"
"35,5271883218","2031,9991948687"
"36,7179696248","2038,6831781139"
"38,0016736611","2042,9057110736"
"39,3046388729","2045,1154725235"
"40,6263677389","2046,4304635319"
"41,9481961092","2047,5218543267"
"43,3255194085","2047,7177355055"
"44,7217058664","2046,7952460292"
"45,8958131038","2049,6783952299"
"47,3074795764","2055,2399423615"
"46,1834940398","2063,5356950804"
"44,878339735","2066,2451383301"
"43,5373496935","2066,9429188314"
"42,2148247937","2067,416729532"
"40,8922998938","2067,8905402326"
"39,5696754897","2068,5879511468"
"38,2467525729","2069,9561627019"
"36,9595658886","2073,559637219"
"35,8172147146","2081,855759525"
"36,2328580869","2097,0520735473"
"37,3131470529","2104,4090749561"
"38,6527440352","2106,8416974455"
"40,0300673345","2107,0375786243"
"41,3702613422","2108,128599832"
"42,5987689621","2112,5758417667"
"43,5864337074","2121,7234928201"
"44,2787556911","2134,231060472"
"44,6652301099","2132,4344974333"
"45,9702849105","2129,9486543972"
"47,2738471476","2130,8168145655"
"48,5955760136","2132,1318055739"
"49,9176033924","2132,7759959414"
"51,2399292838","2132,749385668"
"52,5622551752","2132,7227753947"
"53,8844815624","2132,9197653349"
"55,2067079495","2133,1167552752"
"56,5289343367","2133,3137452155"
"57,8511607239","2133,5107351557"
"59,1734866153","2133,4841248824"
"60,4958125067","2133,457514609"
"61,8181383982","2133,4309043356"
"63,1403647853","2133,6278942759"
"64,4626906768","2133,6012840026"
"65,7850165682","2133,5746737292"
"67,1076409723","2132,877262815"
"68,4303648806","2131,9562516871"
"69,7528897804","2131,4824409865"
"71,0753151761","2131,2322304996"
"72,3976410675","2131,2056202262"
"73,7199669589","2131,1790099528"
"75,0424918588","2130,7051992522"
"76,3652157671","2129,7841881244"
"77,6879396754","2128,8631769966"
"79,0104645753","2128,389366296"
"80,3698202541","2127,6912162075"
"81,729175933","2126,993066119"
"82,9400144452","2129,8754761455"
"87,1824766801","2129,7901015185"
"88,3410043985","2126,412814325"
"89,6452631652","2125,7157729979"
"91,0229844815","2125,0172533223"
"92,4191709393","2124,0947638459"
"93,6299099473","2127,200774086"
"94,236075485","2126,9649774971"
"96,6943842799","2132,9526585895"
"93,5688427815","2140,6178956647"
"92,3736832925","2143,7723218189"
"90,9963599932","2143,57644064"
"89,6376013397","2142,9329894467"
"88,2972083236","2142,2891686664"
"86,9751809449","2141,6449782988"
"85,6528550535","2141,6715885722"
"84,3303301536","2142,1453992728"
"83,0077057495","2142,842810187"
"81,6850813454","2143,5402211012"
"80,3626559498","2143,7904315882"
"79,0401310499","2144,2642422888"
"77,7173076374","2145,4088536303"
"76,412750358","2146,7766955982"
"75,0900264496","2147,6977067261"
"73,7674020456","2148,3951176403"
"72,4447776415","2149,0925285545"
"71,1223522458","2149,3427390415"
"69,7999268502","2149,5929495285"
"68,4774019503","2150,0667602291"
"67,1548770504","2150,5405709297"
"65,8324516548","2150,7907814167"
"64,5101257634","2150,81739169"
"63,1877003678","2151,067602177"
"61,8653744763","2151,0942124503"
"60,5433470976","2150,4500220828"
"59,2214192231","2149,5822315017"
"57,8991928359","2149,3852415614"
"56,5767674403","2149,6354520484"
"55,2544415489","2149,6620623218"
"53,9321156575","2149,6886725951"
"52,6096902618","2149,9388830821"
"51,287165362","2150,4126937827"
"49,9646404621","2150,8865044833"
"48,6423145707","2150,9131147567"
"47,3202871919","2150,2689243892"
"45,9982598132","2149,6247340217"
"44,6759339218","2149,651344295"
"43,3535085262","2149,901554782"
"42,0313816432","2149,4809646281"
"40,7093542645","2148,8367742606"
